 X,Y,I,J,MAX1H,NSUP1H,EPISODES,DURMAX
   741691.,  5082695., 84, 28,      7.375E-01,     0,     0,    0.
   741691.,  5082745., 84, 29,      7.303E-01,     0,     0,    0.
   741691.,  5082795., 84, 30,      7.415E-01,     0,     0,    0.
   741691.,  5082845., 84, 31,      6.633E-01,     0,     0,    0.
   741691.,  5082895., 84, 32,      6.267E-01,     0,     0,    0.
   741691.,  5082945., 84, 33,      7.533E-01,     0,     0,    0.
   741691.,  5082995., 84, 34,      8.321E-01,     0,     0,    0.
   741691.,  5083045., 84, 35,      7.923E-01,     0,     0,    0.
   741691.,  5083095., 84, 36,      5.926E-01,     0,     0,    0.
   741691.,  5083145., 84, 37,      6.843E-01,     0,     0,    0.
   741691.,  5083195., 84, 38,      7.680E-01,     0,     0,    0.
   741691.,  5083245., 84, 39,      8.227E-01,     0,     0,    0.
   741691.,  5083295., 84, 40,      1.087E+00,     1,     0,    0.
   741691.,  5083345., 84, 41,      9.744E-01,     0,     0,    0.
   741691.,  5083395., 84, 42,      9.549E-01,     0,     0,    0.
   741691.,  5083445., 84, 43,      7.882E-01,     0,     0,    0.
   741691.,  5083495., 84, 44,      6.221E-01,     0,     0,    0.
   741691.,  5083545., 84, 45,      7.541E-01,     0,     0,    0.
   741691.,  5083595., 84, 46,      7.435E-01,     0,     0,    0.
   741691.,  5083645., 84, 47,      6.283E-01,     0,     0,    0.
   741691.,  5083695., 84, 48,      6.217E-01,     0,     0,    0.
   741691.,  5083745., 84, 49,      6.981E-01,     0,     0,    0.
   741691.,  5083795., 84, 50,      8.037E-01,     0,     0,    0.
   741691.,  5083845., 84, 51,      8.272E-01,     0,     0,    0.
   741691.,  5083895., 84, 52,      7.669E-01,     0,     0,    0.
   741691.,  5083945., 84, 53,      8.120E-01,     0,     0,    0.
   741691.,  5083995., 84, 54,      1.192E+00,     1,     0,    0.
   741691.,  5084045., 84, 55,      1.212E+00,     1,     0,    0.
   741691.,  5084095., 84, 56,      9.317E-01,     0,     0,    0.
   741691.,  5084145., 84, 57,      8.200E-01,     0,     0,    0.
   741691.,  5084195., 84, 58,      9.250E-01,     0,     0,    0.
   741691.,  5084245., 84, 59,      1.007E+00,     1,     0,    0.
   741691.,  5084295., 84, 60,      7.647E-01,     0,     0,    0.
   741691.,  5084345., 84, 61,      8.016E-01,     0,     0,    0.
   741691.,  5084395., 84, 62,      7.050E-01,     0,     0,    0.
   741691.,  5084445., 84, 63,      7.039E-01,     0,     0,    0.
   741691.,  5084495., 84, 64,      8.694E-01,     0,     0,    0.
   741691.,  5084545., 84, 65,      8.729E-01,     0,     0,    0.
   741691.,  5084595., 84, 66,      7.264E-01,     0,     0,    0.
   741691.,  5084645., 84, 67,      6.816E-01,     0,     0,    0.
   741691.,  5084695., 84, 68,      8.063E-01,     0,     0,    0.
   741691.,  5084745., 84, 69,      7.484E-01,     0,     0,    0.
   741691.,  5084795., 84, 70,      5.640E-01,     0,     0,    0.
   741691.,  5084845., 84, 71,      5.381E-01,     0,     0,    0.
   741691.,  5084895., 84, 72,      5.284E-01,     0,     0,    0.
   741691.,  5084945., 84, 73,      4.409E-01,     0,     0,    0.
   741691.,  5084995., 84, 74,      4.095E-01,     0,     0,    0.
   741691.,  5085045., 84, 75,      3.804E-01,     0,     0,    0.
   741691.,  5085095., 84, 76,      4.923E-01,     0,     0,    0.
   741691.,  5085145., 84, 77,      5.620E-01,     0,     0,    0.
   741691.,  5085195., 84, 78,      4.698E-01,     0,     0,    0.
   741691.,  5085245., 84, 79,      4.309E-01,     0,     0,    0.
   741691.,  5085295., 84, 80,      4.153E-01,     0,     0,    0.
   741691.,  5085345., 84, 81,      4.581E-01,     0,     0,    0.
   741691.,  5085395., 84, 82,      4.463E-01,     0,     0,    0.
   741691.,  5085445., 84, 83,      3.749E-01,     0,     0,    0.
   741691.,  5085495., 84, 84,      3.497E-01,     0,     0,    0.
   741691.,  5085545., 84, 85,      3.668E-01,     0,     0,    0.
   741691.,  5085595., 84, 86,      3.913E-01,     0,     0,    0.
   741691.,  5085645., 84, 87,      4.142E-01,     0,     0,    0.
   741691.,  5085695., 84, 88,      5.127E-01,     0,     0,    0.
   741691.,  5085745., 84, 89,      5.575E-01,     0,     0,    0.
   741691.,  5085795., 84, 90,      5.533E-01,     0,     0,    0.
   741691.,  5085845., 84, 91,      4.947E-01,     0,     0,    0.
   741691.,  5085895., 84, 92,      3.886E-01,     0,     0,    0.
   741691.,  5085945., 84, 93,      2.765E-01,     0,     0,    0.
   741691.,  5085995., 84, 94,      2.145E-01,     0,     0,    0.
   741691.,  5086045., 84, 95,      2.331E-01,     0,     0,    0.
   741691.,  5086095., 84, 96,      2.870E-01,     0,     0,    0.
   741691.,  5086145., 84, 97,      3.073E-01,     0,     0,    0.
   741691.,  5086195., 84, 98,      2.906E-01,     0,     0,    0.
   741691.,  5086245., 84, 99,      2.431E-01,     0,     0,    0.
   741691.,  5086295., 84,100,      1.725E-01,     0,     0,    0.
   741741.,  5081345., 85,  1,      3.560E-01,     0,     0,    0.
   741741.,  5081395., 85,  2,      4.416E-01,     0,     0,    0.
   741741.,  5081445., 85,  3,      4.494E-01,     0,     0,    0.
   741741.,  5081495., 85,  4,      4.029E-01,     0,     0,    0.
   741741.,  5081545., 85,  5,      4.049E-01,     0,     0,    0.
   741741.,  5081595., 85,  6,      4.450E-01,     0,     0,    0.
   741741.,  5081645., 85,  7,      4.452E-01,     0,     0,    0.
   741741.,  5081695., 85,  8,      4.553E-01,     0,     0,    0.
   741741.,  5081745., 85,  9,      4.924E-01,     0,     0,    0.
   741741.,  5081795., 85, 10,      4.777E-01,     0,     0,    0.
   741741.,  5081845., 85, 11,      4.477E-01,     0,     0,    0.
   741741.,  5081895., 85, 12,      4.166E-01,     0,     0,    0.
   741741.,  5081945., 85, 13,      3.515E-01,     0,     0,    0.
   741741.,  5081995., 85, 14,      3.705E-01,     0,     0,    0.
   741741.,  5082045., 85, 15,      4.355E-01,     0,     0,    0.
   741741.,  5082095., 85, 16,      4.374E-01,     0,     0,    0.
   741741.,  5082145., 85, 17,      4.762E-01,     0,     0,    0.
   741741.,  5082195., 85, 18,      6.012E-01,     0,     0,    0.
   741741.,  5082245., 85, 19,      6.623E-01,     0,     0,    0.
   741741.,  5082295., 85, 20,      6.123E-01,     0,     0,    0.
   741741.,  5082345., 85, 21,      5.240E-01,     0,     0,    0.
   741741.,  5082395., 85, 22,      4.760E-01,     0,     0,    0.
   741741.,  5082445., 85, 23,      5.436E-01,     0,     0,    0.
   741741.,  5082495., 85, 24,      5.436E-01,     0,     0,    0.
   741741.,  5082545., 85, 25,      5.414E-01,     0,     0,    0.
   741741.,  5082595., 85, 26,      5.334E-01,     0,     0,    0.
   741741.,  5082645., 85, 27,      6.982E-01,     0,     0,    0.
   741741.,  5082695., 85, 28,      7.364E-01,     0,     0,    0.
   741741.,  5082745., 85, 29,      7.419E-01,     0,     0,    0.
   741741.,  5082795., 85, 30,      6.309E-01,     0,     0,    0.
   741741.,  5082845., 85, 31,      6.288E-01,     0,     0,    0.
   741741.,  5082895., 85, 32,      5.984E-01,     0,     0,    0.
   741741.,  5082945., 85, 33,      7.133E-01,     0,     0,    0.
   741741.,  5082995., 85, 34,      8.286E-01,     0,     0,    0.
   741741.,  5083045., 85, 35,      6.445E-01,     0,     0,    0.
   741741.,  5083095., 85, 36,      5.647E-01,     0,     0,    0.
   741741.,  5083145., 85, 37,      6.489E-01,     0,     0,    0.
   741741.,  5083195., 85, 38,      7.728E-01,     0,     0,    0.
   741741.,  5083245., 85, 39,      8.986E-01,     0,     0,    0.
   741741.,  5083295., 85, 40,      1.146E+00,     1,     0,    0.
   741741.,  5083345., 85, 41,      9.634E-01,     0,     0,    0.
   741741.,  5083395., 85, 42,      9.388E-01,     0,     0,    0.
   741741.,  5083445., 85, 43,      7.447E-01,     0,     0,    0.
   741741.,  5083495., 85, 44,      6.156E-01,     0,     0,    0.
   741741.,  5083545., 85, 45,      7.372E-01,     0,     0,    0.
   741741.,  5083595., 85, 46,      7.179E-01,     0,     0,    0.
   741741.,  5083645., 85, 47,      6.171E-01,     0,     0,    0.
   741741.,  5083695., 85, 48,      6.097E-01,     0,     0,    0.
   741741.,  5083745., 85, 49,      6.774E-01,     0,     0,    0.
   741741.,  5083795., 85, 50,      7.335E-01,     0,     0,    0.
   741741.,  5083845., 85, 51,      8.097E-01,     0,     0,    0.
   741741.,  5083895., 85, 52,      7.218E-01,     0,     0,    0.
   741741.,  5083945., 85, 53,      7.791E-01,     0,     0,    0.
   741741.,  5083995., 85, 54,      9.902E-01,     0,     0,    0.
   741741.,  5084045., 85, 55,      1.134E+00,     1,     0,    0.
   741741.,  5084095., 85, 56,      9.180E-01,     0,     0,    0.
   741741.,  5084145., 85, 57,      7.629E-01,     0,     0,    0.
   741741.,  5084195., 85, 58,      8.274E-01,     0,     0,    0.
   741741.,  5084245., 85, 59,      9.738E-01,     0,     0,    0.
   741741.,  5084295., 85, 60,      8.207E-01,     0,     0,    0.
   741741.,  5084345., 85, 61,      7.931E-01,     0,     0,    0.
   741741.,  5084395., 85, 62,      7.024E-01,     0,     0,    0.
   741741.,  5084445., 85, 63,      6.840E-01,     0,     0,    0.
   741741.,  5084495., 85, 64,      7.843E-01,     0,     0,    0.
   741741.,  5084545., 85, 65,      8.611E-01,     0,     0,    0.
   741741.,  5084595., 85, 66,      7.927E-01,     0,     0,    0.
   741741.,  5084645., 85, 67,      6.237E-01,     0,     0,    0.
   741741.,  5084695., 85, 68,      6.906E-01,     0,     0,    0.
   741741.,  5084745., 85, 69,      7.226E-01,     0,     0,    0.
   741741.,  5084795., 85, 70,      5.999E-01,     0,     0,    0.
   741741.,  5084845., 85, 71,      5.027E-01,     0,     0,    0.
   741741.,  5084895., 85, 72,      5.192E-01,     0,     0,    0.
   741741.,  5084945., 85, 73,      4.696E-01,     0,     0,    0.
   741741.,  5084995., 85, 74,      3.938E-01,     0,     0,    0.
   741741.,  5085045., 85, 75,      3.818E-01,     0,     0,    0.
   741741.,  5085095., 85, 76,      3.883E-01,     0,     0,    0.
   741741.,  5085145., 85, 77,      5.241E-01,     0,     0,    0.
   741741.,  5085195., 85, 78,      5.042E-01,     0,     0,    0.
   741741.,  5085245., 85, 79,      3.833E-01,     0,     0,    0.
   741741.,  5085295., 85, 80,      3.951E-01,     0,     0,    0.
   741741.,  5085345., 85, 81,      3.712E-01,     0,     0,    0.
   741741.,  5085395., 85, 82,      4.255E-01,     0,     0,    0.
   741741.,  5085445., 85, 83,      4.273E-01,     0,     0,    0.
   741741.,  5085495., 85, 84,      3.917E-01,     0,     0,    0.
   741741.,  5085545., 85, 85,      3.698E-01,     0,     0,    0.
   741741.,  5085595., 85, 86,      3.699E-01,     0,     0,    0.
   741741.,  5085645., 85, 87,      3.505E-01,     0,     0,    0.
   741741.,  5085695., 85, 88,      4.137E-01,     0,     0,    0.
   741741.,  5085745., 85, 89,      4.937E-01,     0,     0,    0.
   741741.,  5085795., 85, 90,      5.461E-01,     0,     0,    0.
   741741.,  5085845., 85, 91,      5.404E-01,     0,     0,    0.
   741741.,  5085895., 85, 92,      4.769E-01,     0,     0,    0.
   741741.,  5085945., 85, 93,      3.874E-01,     0,     0,    0.
   741741.,  5085995., 85, 94,      2.900E-01,     0,     0,    0.
   741741.,  5086045., 85, 95,      2.103E-01,     0,     0,    0.
   741741.,  5086095., 85, 96,      2.248E-01,     0,     0,    0.
   741741.,  5086145., 85, 97,      2.436E-01,     0,     0,    0.
   741741.,  5086195., 85, 98,      2.584E-01,     0,     0,    0.
   741741.,  5086245., 85, 99,      2.447E-01,     0,     0,    0.
   741741.,  5086295., 85,100,      1.950E-01,     0,     0,    0.
   741791.,  5081345., 86,  1,      3.030E-01,     0,     0,    0.
   741791.,  5081395., 86,  2,      3.488E-01,     0,     0,    0.
   741791.,  5081445., 86,  3,      3.972E-01,     0,     0,    0.
   741791.,  5081495., 86,  4,      4.569E-01,     0,     0,    0.
   741791.,  5081545., 86,  5,      4.957E-01,     0,     0,    0.
   741791.,  5081595., 86,  6,      4.871E-01,     0,     0,    0.
   741791.,  5081645., 86,  7,      4.481E-01,     0,     0,    0.
   741791.,  5081695., 86,  8,      4.793E-01,     0,     0,    0.
   741791.,  5081745., 86,  9,      4.564E-01,     0,     0,    0.
   741791.,  5081795., 86, 10,      4.052E-01,     0,     0,    0.
   741791.,  5081845., 86, 11,      3.659E-01,     0,     0,    0.
   741791.,  5081895., 86, 12,      3.405E-01,     0,     0,    0.
   741791.,  5081945., 86, 13,      3.612E-01,     0,     0,    0.
   741791.,  5081995., 86, 14,      3.870E-01,     0,     0,    0.
   741791.,  5082045., 86, 15,      3.976E-01,     0,     0,    0.
   741791.,  5082095., 86, 16,      4.727E-01,     0,     0,    0.
   741791.,  5082145., 86, 17,      5.968E-01,     0,     0,    0.
   741791.,  5082195., 86, 18,      6.363E-01,     0,     0,    0.
   741791.,  5082245., 86, 19,      5.872E-01,     0,     0,    0.
   741791.,  5082295., 86, 20,      4.929E-01,     0,     0,    0.
   741791.,  5082345., 86, 21,      4.445E-01,     0,     0,    0.
   741791.,  5082395., 86, 22,      4.907E-01,     0,     0,    0.
   741791.,  5082445., 86, 23,      5.286E-01,     0,     0,    0.
   741791.,  5082495., 86, 24,      4.896E-01,     0,     0,    0.
   741791.,  5082545., 86, 25,      5.203E-01,     0,     0,    0.
   741791.,  5082595., 86, 26,      5.929E-01,     0,     0,    0.
   741791.,  5082645., 86, 27,      7.678E-01,     0,     0,    0.
   741791.,  5082695., 86, 28,      7.118E-01,     0,     0,    0.
   741791.,  5082745., 86, 29,      6.519E-01,     0,     0,    0.
   741791.,  5082795., 86, 30,      6.405E-01,     0,     0,    0.
   741791.,  5082845., 86, 31,      5.829E-01,     0,     0,    0.
   741791.,  5082895., 86, 32,      6.548E-01,     0,     0,    0.
   741791.,  5082945., 86, 33,      7.723E-01,     0,     0,    0.
   741791.,  5082995., 86, 34,      7.322E-01,     0,     0,    0.
   741791.,  5083045., 86, 35,      5.396E-01,     0,     0,    0.
   741791.,  5083095., 86, 36,      5.727E-01,     0,     0,    0.
   741791.,  5083145., 86, 37,      6.698E-01,     0,     0,    0.
   741791.,  5083195., 86, 38,      7.670E-01,     0,     0,    0.
   741791.,  5083245., 86, 39,      8.860E-01,     0,     0,    0.
   741791.,  5083295., 86, 40,      1.092E+00,     1,     0,    0.
   741791.,  5083345., 86, 41,      8.779E-01,     0,     0,    0.
   741791.,  5083395., 86, 42,      9.262E-01,     0,     0,    0.
   741791.,  5083445., 86, 43,      6.940E-01,     0,     0,    0.
   741791.,  5083495., 86, 44,      5.798E-01,     0,     0,    0.
   741791.,  5083545., 86, 45,      6.813E-01,     0,     0,    0.
   741791.,  5083595., 86, 46,      6.953E-01,     0,     0,    0.
   741791.,  5083645., 86, 47,      5.770E-01,     0,     0,    0.
   741791.,  5083695., 86, 48,      5.795E-01,     0,     0,    0.
   741791.,  5083745., 86, 49,      6.422E-01,     0,     0,    0.
   741791.,  5083795., 86, 50,      6.547E-01,     0,     0,    0.
   741791.,  5083845., 86, 51,      7.750E-01,     0,     0,    0.
   741791.,  5083895., 86, 52,      6.691E-01,     0,     0,    0.
   741791.,  5083945., 86, 53,      7.590E-01,     0,     0,    0.
   741791.,  5083995., 86, 54,      9.020E-01,     0,     0,    0.
   741791.,  5084045., 86, 55,      9.389E-01,     0,     0,    0.
   741791.,  5084095., 86, 56,      7.986E-01,     0,     0,    0.
   741791.,  5084145., 86, 57,      7.202E-01,     0,     0,    0.
   741791.,  5084195., 86, 58,      7.794E-01,     0,     0,    0.
   741791.,  5084245., 86, 59,      8.764E-01,     0,     0,    0.
   741791.,  5084295., 86, 60,      8.341E-01,     0,     0,    0.
   741791.,  5084345., 86, 61,      7.357E-01,     0,     0,    0.
   741791.,  5084395., 86, 62,      7.361E-01,     0,     0,    0.
   741791.,  5084445., 86, 63,      6.429E-01,     0,     0,    0.
   741791.,  5084495., 86, 64,      6.915E-01,     0,     0,    0.
   741791.,  5084545., 86, 65,      8.198E-01,     0,     0,    0.
   741791.,  5084595., 86, 66,      8.321E-01,     0,     0,    0.
   741791.,  5084645., 86, 67,      7.067E-01,     0,     0,    0.
   741791.,  5084695., 86, 68,      6.328E-01,     0,     0,    0.
   741791.,  5084745., 86, 69,      6.168E-01,     0,     0,    0.
   741791.,  5084795., 86, 70,      5.743E-01,     0,     0,    0.
   741791.,  5084845., 86, 71,      5.228E-01,     0,     0,    0.
   741791.,  5084895., 86, 72,      5.004E-01,     0,     0,    0.
   741791.,  5084945., 86, 73,      5.035E-01,     0,     0,    0.
   741791.,  5084995., 86, 74,      4.563E-01,     0,     0,    0.
   741791.,  5085045., 86, 75,      3.754E-01,     0,     0,    0.
   741791.,  5085095., 86, 76,      3.208E-01,     0,     0,    0.
   741791.,  5085145., 86, 77,      4.203E-01,     0,     0,    0.
   741791.,  5085195., 86, 78,      4.825E-01,     0,     0,    0.
   741791.,  5085245., 86, 79,      4.448E-01,     0,     0,    0.
   741791.,  5085295., 86, 80,      3.552E-01,     0,     0,    0.
   741791.,  5085345., 86, 81,      3.829E-01,     0,     0,    0.
   741791.,  5085395., 86, 82,      3.680E-01,     0,     0,    0.
   741791.,  5085445., 86, 83,      4.247E-01,     0,     0,    0.
   741791.,  5085495., 86, 84,      4.246E-01,     0,     0,    0.
   741791.,  5085545., 86, 85,      4.202E-01,     0,     0,    0.
   741791.,  5085595., 86, 86,      3.865E-01,     0,     0,    0.
   741791.,  5085645., 86, 87,      3.734E-01,     0,     0,    0.
   741791.,  5085695., 86, 88,      3.563E-01,     0,     0,    0.
   741791.,  5085745., 86, 89,      3.876E-01,     0,     0,    0.
